Channel_0,Average_0,Time,Time_Average,Channel_1,Average_1,Channel_3,Average_3,Blink,Don't Use,Blink_Averaged
-2914.017848,-2904.344971,0.553,5.5745,-3493.487297,-3473.402165,-2469.813101,-2406.275567,0,0,0
-2912.959457,-2907.226938,0.569,5.6239,-3468.089637,-3471.788024,-2428.326391,-2401.342639,0,0,0
-2919.709976,-2909.084546,0.569,5.6736,-3475.281464,-3476.657374,-2346.426322,-2404.656564,0,0,0
-2916.897571,-2911.096987,0.569,5.7245,-3469.177948,-3482.812127,-2424.953001,-2407.937204,0,0,0
-2911.863666,-2917.076339,0.569,5.7777,-3468.553384,-3490.963613,-2458.387707,-2417.179619,0,0,0
-2911.194224,-2917.725959,0.583,5.8236,-3470.490653,-3492.703414,-2350.368176,-2415.541543,0,0,0
-2912.181558,-2914.891863,0.583,5.8745,-3467.898902,-3490.043223,-2385.646653,-2417.301914,0,0,0
-2913.049214,-2914.839505,0.599,5.9239,-3464.936901,-3485.343665,-2473.455764,-2413.55229,0,0,0
-2899.320042,-2927.34947,0.599,5.9736,-3443.922403,-3494.904345,-2379.195325,-2417.544634,0,0,0
-2914.481596,-2922.190839,0.6,6.023,-3467.824104,-3491.057485,-2353.274079,-2414.720635,0,0,0
-2918.296294,-2922.740417,0.6,6.0742,-3477.413207,-3490.970719,-2457.415333,-2416.128333,0,0,0
-2889.237271,-2924.708353,0.613,6.1248,-3457.300025,-3493.445785,-2419.00656,-2418.563382,0,0,0
-2903.007583,-2924.364656,0.613,6.173,-3458.968021,-3487.329926,-2338.168623,-2411.346123,0,0,0
-2939.897956,-2916.584168,0.629,6.2242,-3477.749798,-3485.381064,-2430.686268,-2411.867839,0,0,0
-2937.470761,-2869.446843,0.629,6.2748,-3483.516724,-3438.894856,-2470.018796,-2398.24301,0,0.3,0
-2908.523935,-2718.39752,0.629,6.3268,-3467.502472,-3290.088724,-2354.908415,-2368.331664,0,1,1
-2908.288322,-2809.930823,0.629,6.3742,-3460.793092,-3373.366199,-2383.062382,-2383.156627,0,1,1
-2925.020634,-2908.862396,0.643,6.4248,-3475.464719,-3468.317397,-2474.544075,-2399.565438,0,0.4,1
-2899.028329,-2946.158549,0.643,6.4802,-3443.092145,-3506.468116,-2370.230785,-2408.133175,0,0,0
-2908.041488,-2954.745733,0.659,6.5214,-3465.494146,-3516.552756,-2347.365037,-2423.1485,0,0,0
-2937.728814,-2946.171264,0.659,6.5748,-3485.353015,-3513.285954,-2470.572301,-2421.87469,0,0,0
-2915.607306,-2934.581314,0.659,6.623,-3464.23006,-3501.183638,-2415.259181,-2419.588115,0,0,0
-2907.906852,-2927.232037,0.659,6.6742,-3467.831584,-3491.802099,-2330.359712,-2418.748507,0,0,0
-2924.609245,-2928.7826,0.673,6.7248,-3484.115108,-3489.921677,-2423.662736,-2413.514517,0,0,0
-2925.16649,-2944.98609,0.673,6.773,-3476.781164,-3499.36455,-2458.866414,-2416.374419,0,0,0
-2899.118087,-2934.999809,0.689,6.8242,-3461.096024,-3494.400207,-2338.987661,-2418.103,0,0,0
-2918.741342,-2934.37188,0.689,6.8798,-3468.695501,-3498.802443,-2380.059242,-2422.134613,0,0,0
-2904.039795,-2921.151708,0.689,6.9226,-3467.034985,-3485.352641,-2467.640219,-2415.430094,0,0,0
-2901.687398,-2923.548236,0.689,6.9742,-3475.573177,-3491.22204,-2371.827722,-2413.972281,0,0,0
-2931.191469,-2921.753832,0.703,7.0287,-3476.58295,-3489.907839,-2366.184213,-2412.636015,0,0,0
-2936.251554,-2919.258196,0.703,7.0721,-3491.52759,-3487.448107,-2473.96065,-2405.735899,0,0,0
-2920.903004,-2929.149484,0.719,7.1239,-3469.290145,-3499.704507,-2421.983521,-2403.651279,0,0,0
-2929.003628,-2932.025093,0.719,7.1736,-3478.980225,-3505.221234,-2334.873771,-2411.948247,0,0,0
-2953.241919,-2930.547459,0.72,7.2245,-3501.071814,-3502.155264,-2443.390708,-2405.068327,0,0,0
-2920.252262,-2933.767512,0.72,7.2739,-3473.57981,-3502.780201,-2460.50823,-2412.595998,0,0,0
-2896.847968,-2926.344559,0.733,7.3236,-3462.053438,-3496.266043,-2342.671462,-2412.750082,0,0,0
-2936.7714,-2929.635671,0.733,7.3745,-3498.330468,-3500.984301,-2405.714956,-2418.578716,0,0,0
-2937.983127,-2929.790129,0.749,7.4271,-3493.038509,-3507.139428,-2479.55928,-2419.096318,0,0,0
-2923.771508,-2929.749738,0.749,7.4736,-3483.225012,-3499.802493,-2392.928238,-2420.089635,0,0,0
-2928.749314,-2922.105756,0.75,7.5245,-3487.4137,-3493.985452,-2362.489192,-2412.795335,0,0,0
-2953.238179,-2921.082146,0.75,7.5774,-3498.046235,-3498.814037,-2469.446591,-2418.692035,0,0,0
-2935.439995,-2896.964653,0.763,7.6239,-3492.881434,-3481.656124,-2434.852516,-2414.280075,0,0,0
-2910.782835,-2901.486566,0.763,7.6745,-3470.718786,-3480.775377,-2331.788353,-2417.395785,0,0,0
-2933.102558,-2897.349114,0.779,7.7255,-3497.257117,-3476.324522,-2435.596756,-2418.390225,0,0,0
-2927.03644,-2894.185533,0.779,7.7764,-3486.145874,-3467.926577,-2467.748676,-2413.243749,0,0,0
-2951.547745,-2888.76006,0.78,7.8245,-3497.971437,-3466.354323,-2350.495333,-2409.879334,0,0,0
-2938.450615,-2896.724177,0.78,7.8739,-3494.650406,-3474.615388,-2386.47691,-2410.388335,0,0,0
-2907.716117,-2899.889254,0.793,7.9274,-3470.142842,-3478.845589,-2472.629246,-2407.876618,0,0,0
-2883.182373,-2905.59148,0.793,7.9782,-3464.151522,-3480.033007,-2380.220058,-2406.921821,0,0,0
-2876.125182,-2912.164728,0.809,8.0228,-3428.951584,-3483.458943,-2350.701027,-2406.923879,0,0,0
-2874.793778,-2876.675321,0.809,8.0748,-3440.653731,-3452.778486,-2457.796803,-2389.5541,0,0.6,1
-2835.034901,-2689.818326,0.81,8.123,-3402.289837,-3265.813408,-2407.397911,-2363.340019,0,1,1
-2820.939218,-2727.587576,0.81,8.1742,-3396.549091,-3302.57625,-2316.903552,-2361.538136,0,1,1
-2832.383312,-2848.381856,0.823,8.2248,-3400.69664,-3416.839544,-2416.541966,-2384.91625,0,0.9,1
-2827.297048,-2933.013922,0.823,8.273,-3391.986413,-3499.105749,-2446.734179,-2412.307652,0,0,0
-2826.638826,-2965.633704,0.839,8.3242,-3393.545951,-3535.10266,-2331.369485,-2419.494617,0,0,0
-2818.545682,-2970.118218,0.839,8.3748,-3414.751184,-3542.146388,-2375.186153,-2425.971376,0,0,0
-2829.174478,-2969.056086,0.84,8.423,-3416.886666,-3541.834854,-2467.98429,-2431.383011,0,0,0
-2836.983389,-2962.881885,0.84,8.4742,-3409.818256,-3534.451917,-2370.80299,-2427.216763,0,0,0
-2847.679503,-2953.982045,0.853,8.5284,-3426.240156,-3523.938311,-2334.813932,-2423.243867,0,0,0
-2863.86953,-2939.351931,0.853,8.5732,-3437.631892,-3512.698789,-2448.297457,-2417.415233,0,0,0
-2859.7519,-2930.136069,0.869,8.6286,-3427.889452,-3502.250631,-2410.539427,-2410.481832,0,0,0
-2868.331231,-2919.976631,0.869,8.6748,-3441.753261,-3495.626894,-2330.183936,-2411.024118,0,0,0
-2883.481565,-2920.033104,0.87,8.723,-3463.519479,-3493.208675,-2438.786891,-2414.356743,0,0,0
-2877.834316,-2929.193614,0.87,8.778,-3454.89153,-3498.661075,-2457.16476,-2416.977291,0,0,0
-2873.473593,-2927.256346,0.883,8.8248,-3443.447436,-3502.57488,-2345.697041,-2413.025338,0,0,0
-2877.830577,-2928.856276,0.883,8.873,-3459.248513,-3511.763441,-2389.064921,-2417.23123,0,0,0
-2878.630915,-2924.010861,0.899,8.9242,-3452.800926,-3503.336324,-2476.874032,-2409.30713,0,0,0
-2856.561765,-2905.049943,0.899,8.9748,-3433.469383,-3483.386575,-2374.54663,-2399.775247,0,0,0
-2886.832516,-2843.314292,0.9,9.0232,-3457.760033,-3427.258905,-2362.967899,-2392.726283,0,1,1
-2897.569768,-2728.958623,0.9,9.0739,-3471.003019,-3323.523804,-2473.452024,-2373.408578,0,1,1
-2877.677241,-2772.925635,0.913,9.1236,-3456.140656,-3351.868506,-2424.721127,-2374.785235,0,1,1
-2876.244859,-2889.738792,0.913,9.1745,-3446.686189,-3467.8903,-2336.579165,-2391.115508,0,0.3,0
-2904.002396,-2958.993511,0.929,9.2255,-3472.192307,-3529.591169,-2436.183921,-2419.028252,0,0,0
-2879.93988,-2970.043046,0.929,9.2764,-3452.512953,-3541.188973,-2461.981751,-2422.620426,0,0,0
-2878.687014,-2971.063665,0.93,9.3245,-3444.992015,-3534.745126,-2349.09661,-2427.290813,0,0,0
-2891.051123,-2964.565588,0.93,9.3739,-3466.373023,-3527.862962,-2395.85658,-2427.062679,0,0,0
-2890.520057,-2960.954715,0.943,9.4236,-3473.250699,-3524.387473,-2483.617072,-2426.451579,0,0,0
-2872.48252,-2954.872142,0.943,9.4745,-3452.677509,-3517.979154,-2377.721805,-2421.769225,0,0,0
-2877.591223,-2952.354441,0.959,9.5239,-3458.676309,-3513.594496,-2354.945814,-2420.992447,0,0,0
-2884.102389,-2948.256633,0.959,9.5736,-3466.86295,-3511.72492,-2468.339581,-2421.018626,0,0,0
-2873.971,-2949.082028,0.96,9.6259,-3437.919864,-3510.57116,-2425.955294,-2421.241525,0,0,0
-2882.221219,-2938.936428,0.96,9.6757,-3463.12305,-3504.310568,-2337.89935,-2416.161244,0,0,0
-2892.356348,-2935.471411,0.973,9.7236,-3469.783811,-3500.121132,-2440.967253,-2409.657184,0,0,0
-2883.818156,-2934.499037,0.973,9.7745,-3456.563265,-3496.199847,-2473.639019,-2401.990389,0,0,0
-2868.780019,-2938.020152,0.989,9.8239,-3441.682203,-3501.899455,-2346.287946,-2412.657332,0,0,0
-2900.819742,-2936.579169,0.989,9.8736,-3470.374716,-3500.684735,-2399.274848,-2413.871304,0,0,0
-2904.847614,-2925.423421,0.99,9.9245,-3466.451561,-3491.403799,-2485.56556,-2407.829121,0,0,0
-2867.646829,-2929.403423,0.99,9.9739,-3443.514754,-3497.59109,-2370.960066,-2412.561965,0,0,0
-2887.206506,-2932.062866,1.004,10.0237,-3467.061164,-3497.65392,-2356.179981,-2411.728715,0,0,0
-2887.872208,-2932.174315,1.004,10.0729,-3463.785012,-3497.3235,-2466.551908,-2407.443912,0,0,0
-2873.462373,-2934.321765,1.005,10.1242,-3458.26305,-3504.778429,-2425.024059,-2415.663464,0,0,0
-2881.922027,-2931.269633,1.018,10.1748,-3458.24435,-3501.468992,-2339.331732,-2425.469107,0,0,0
-2899.836148,-2924.593911,1.018,10.2262,-3472.003442,-3494.755498,-2436.59157,-2423.254713,0,0,0
-2891.481211,-2921.659586,1.034,10.2742,-3468.70111,-3493.633528,-2459.431139,-2422.921862,0,0,0
-2872.968707,-2919.585438,1.034,10.3248,-3454.351114,-3491.699999,-2351.594864,-2422.483171,0,0,0
-2900.711284,-2927.060002,1.035,10.373,-3474.049167,-3495.463835,-2397.173024,-2412.607966,0,0,0
-2901.664959,-2923.854533,1.035,10.4242,-3460.622926,-3494.809352,-2476.133532,-2417.791841,0,0,0
-2874.603043,-2928.422821,1.048,10.4748,-3442.903281,-3491.962914,-2376.091208,-2418.642294,0,0,0
-2883.575063,-2922.971917,1.048,10.523,-3464.512422,-3489.72047,-2356.258519,-2414.476419,0,0,0
-2904.967291,-2918.838954,1.064,10.5742,-3479.240148,-3482.380168,-2473.923251,-2409.050199,0,0,0
-2885.53477,-2905.134838,1.064,10.6248,-3462.399379,-3471.363919,-2427.006206,-2409.151924,0,0,0
-2889.345728,-2910.980302,1.065,10.673,-3470.559841,-3475.415353,-2343.625137,-2410.077549,0,0,0
-2917.727829,-2927.354332,1.065,10.7242,-3472.983296,-3492.616649,-2437.743459,-2414.088966,0,0,0
-2891.14836,-2933.026264,1.078,10.7748,-3465.989683,-3494.735676,-2461.663859,-2417.849061,0,0,0
-2878.911408,-2925.734207,1.078,10.823,-3458.476224,-3487.998994,-2350.364437,-2412.888458,0,0,0
-2910.726737,-2919.354312,1.094,10.8742,-3483.208182,-3485.888569,-2396.009915,-2414.654813,0,0,0
-2916.613339,-2913.565321,1.094,10.9298,-3470.750576,-3482.391014,-2482.899011,-2414.261001,0,0,0
-2885.422573,-2907.649173,1.095,10.9726,-3453.087028,-3476.147625,-2378.196772,-2404.094831,0,0,0
-2897.797902,-2912.192403,1.095,11.0242,-3482.030114,-3483.627799,-2364.662074,-2410.178526,0,0,0
-2899.211585,-2921.783003,1.108,11.0735,-3480.859525,-3492.820847,-2467.759896,-2413.914312,0,0,0
-2889.947852,-2924.217304,1.108,11.1245,-3466.561888,-3495.814263,-2426.669615,-2418.625838,0,0,0
-2889.394347,-2916.12977,1.124,11.1739,-3469.47527,-3491.845481,-2341.018427,-2421.175328,0,0,0
-2910.274209,-2923.100196,1.124,11.2253,-3478.06956,-3496.143,-2440.077157,-2424.953001,0,0,0
-2898.082135,-2920.597455,1.125,11.2766,-3469.157378,-3494.047908,-2460.074402,-2424.170614,0,0,0
-2878.870269,-2912.970303,1.125,11.3239,-3453.77891,-3488.475832,-2344.26466,-2414.108413,0,0,0
-2903.12726,-2915.829456,1.138,11.3736,-3459.399979,-3489.594436,-2384.075895,-2414.974574,0,0,0
-2903.362874,-2919.035672,1.138,11.4245,-3471.543434,-3492.019013,-2466.177918,-2419.52678,0,0,0
-2874.913455,-2919.819929,1.154,11.4739,-3455.338448,-3489.169583,-2368.17384,-2415.59652,0,0,0
-2894.476871,-2922.03582,1.154,11.5253,-3470.002596,-3489.723462,-2354.822397,-2414.434158,0,0,0
-2914.556394,-2918.410735,1.155,11.5766,-3489.984881,-3491.061972,-2476.391585,-2415.881126,0,0,0
-2891.013724,-2919.81245,1.155,11.6239,-3463.184758,-3489.295244,-2424.414456,-2413.173438,0,0,0
-2886.765197,-2916.388945,1.168,11.6736,-3462.332061,-3486.79512,-2331.724775,-2415.067698,0,0,0
-2915.854139,-2917.405076,1.168,11.7245,-3487.176216,-3487.245778,-2438.308184,-2407.900927,0,0,0
-2897.079842,-2916.577062,1.184,11.7739,-3466.980756,-3487.499344,-2461.147753,-2408.41666,0,0,0
-2895.853154,-2912.399594,1.184,11.8236,-3465.402519,-3481.024081,-2347.279019,-2408.221063,0,0,0
-2914.993962,-2905.845045,1.185,11.8745,-3489.375277,-3481.387225,-2407.281974,-2400.443567,0,0,0
-2909.548668,-2890.023024,1.185,11.9239,-3480.881965,-3466.058497,-2481.578826,-2399.889314,0,0,0
-2893.152947,-2756.436042,1.198,11.9736,-3469.09754,-3332.355952,-2382.190985,-2378.315327,0,0.9,1
-2918.44589,-2803.985878,1.198,12.0245,-3483.167043,-3374.363256,-2358.622136,-2375.383619,0,1,1
-2914.470376,-2903.65496,1.214,12.0791,-3484.917317,-3470.297487,-2477.741689,-2401.936161,0,0.1,0
-2893.680273,-2952.453548,1.214,12.123,-3463.566228,-3516.548269,-2423.068092,-2419.723873,0,0,0
-2894.52923,-2964.72603,1.215,12.173,-3462.676132,-3535.140433,-2338.449115,-2432.721895,0,0,0
-2910.880072,-2962.871414,1.215,12.2242,-3481.263434,-3527.994232,-2432.425321,-2432.851296,0,0,0
-2913.759795,-2951.056696,1.228,12.2748,-3485.022034,-3519.214069,-2467.146553,-2421.206744,0,0,0
-2883.466606,-2941.865143,1.228,12.323,-3453.322642,-3514.192879,-2350.562651,-2417.638131,0,0,0
-2918.861019,-2933.369961,1.244,12.3742,-3473.230129,-3503.579417,-2392.131639,-2413.846246,0,0,0
-2922.054893,-2935.809124,1.244,12.428,-3476.700756,-3511.718562,-2484.219196,-2419.764264,0,0,0
-2901.092754,-2935.710764,1.245,12.473,-3455.446905,-3510.736464,-2378.552062,-2421.477512,0,0,0
-2901.047875,-2928.01779,1.245,12.5242,-3473.402165,-3507.938271,-2361.505598,-2415.274514,0,0,0
-2911.265282,-2924.951446,1.258,12.5748,-3500.976447,-3503.425708,-2468.238603,-2411.836798,0,0,0
-2894.469391,-2924.878518,1.258,12.623,-3467.680118,-3505.376439,-2421.291639,-2414.250904,0,0,0
-2912.869699,-2918.692349,1.274,12.6742,-3477.138325,-3500.618913,-2338.314479,-2414.099064,0,0,0
-2916.160811,-2921.670432,1.274,12.7248,-3474.576493,-3502.888284,-2434.242913,-2409.248787,0,0,0
-2888.324736,-2927.618369,1.275,12.773,-3459.658032,-3508.265138,-2456.663613,-2416.25549,0,0,0
-2897.52489,-2931.554987,1.275,12.8242,-3460.241457,-3504.901098,-2339.260674,-2417.976966,0,0,0
-2907.787175,-2928.540628,1.288,12.8748,-3474.228683,-3496.743628,-2391.978303,-2408.269308,0,0,0
-2913.860773,-2923.725133,1.288,12.923,-3478.619325,-3487.901383,-2483.489915,-2404.993155,0,0,0
-2891.952439,-2926.043497,1.304,12.9742,-3465.3539,-3490.76091,-2377.243097,-2409.486645,0,0,0
-2899.76135,-2923.693344,1.304,13.0248,-3478.376232,-3489.715608,-2364.160927,-2417.37933,0,0,0
-2915.225836,-2918.170633,1.305,13.0732,-3493.02916,-3478.480201,-2485.371085,-2415.569966,0,0,0
-2894.667606,-2915.368326,1.305,13.1239,-3457.279456,-3480.84868,-2423.50566,-2414.47081,0,0,0
-2892.259111,-2916.596136,1.335,13.1736,-3459.343881,-3481.627327,-2336.998034,-2413.720586,0,0,0
-2926.714809,-2916.880742,1.335,13.2245,-3494.88415,-3482.456088,-2441.991985,-2406.691444,0,0,0
-2892.629361,-2921.227254,1.335,13.2741,-3466.696524,-3486.459277,-2461.536703,-2411.187551,0,0,0
-2886.245351,-2927.261208,1.335,13.3236,-3460.245197,-3489.486726,-2343.060412,-2419.123245,0,0,0
-2896.234624,-2926.58653,1.336,13.3745,-3467.98679,-3487.126476,-2389.322974,-2411.821838,0,0,0
-2907.517902,-2918.43467,1.336,13.4239,-3466.270175,-3480.837086,-2473.5904,-2406.652549,0,0,0
-2885.9312,-2923.07065,1.348,13.4736,-3456.187405,-3483.975236,-2366.801297,-2409.045711,0,0,0
-2891.683166,-2918.414101,1.348,13.5282,-3463.382973,-3481.441454,-2347.727807,-2410.890978,0,0,0
-2909.051261,-2912.515531,1.364,13.574,-3474.269821,-3475.592998,-2462.565175,-2406.914342,0,0,0
-2883.915394,-2914.552654,1.364,13.6236,-3462.418078,-3473.219658,-2408.695656,-2408.334382,0,0,0
-2892.517164,-2919.042404,1.365,13.6745,-3465.683011,-3475.95876,-2331.563959,-2407.597248,0,0,0
-2910.752916,-2921.372736,1.365,13.7239,-3481.611245,-3476.842499,-2431.553925,-2406.69855,0,0,0
-2879.56589,-2922.348102,1.378,13.7768,-3455.764796,-3480.07826,-2447.571916,-2410.26791,0,0,0
-2869.872069,-2923.277093,1.378,13.8245,-3451.430252,-3480.142961,-2332.854225,-2411.352481,0,0,0
-2911.35504,-2931.508239,1.394,13.8777,-3479.127951,-3483.74411,-2389.8503,-2418.447071,0,0,0
-2908.684751,-2922.576984,1.394,13.9236,-3481.203596,-3480.644107,-2479.020735,-2418.611627,0,0,0
-2888.52669,-2927.563766,1.395,13.9745,-3459.523396,-3484.833917,-2384.887453,-2422.928219,0,0,0
-2887.883428,-2926.870763,1.395,14.0239,-3468.656232,-3485.951399,-2354.055718,-2422.96861,0,0,0
-2913.57654,-2925.972439,1.408,14.0736,-3483.567213,-3487.368073,-2468.029169,-2420.501024,0,0,0
-2892.487244,-2927.389487,1.408,14.123,-3451.976278,-3486.645898,-2419.739581,-2416.419672,0,0,0
-2889.199872,-2926.118295,1.424,14.1742,-3456.673592,-3485.229972,-2334.14823,-2422.243444,0,0,0
-2895.789576,-2919.006875,1.424,14.2248,-3467.784835,-3477.571031,-2429.246406,-2417.209165,0,0,0
-2885.519811,-2912.597061,1.425,14.2762,-3459.205504,-3476.686919,-2451.573609,-2409.819122,0,0,0
-2889.356948,-2914.780414,1.425,14.328,-3453.670452,-3476.553405,-2339.02506,-2408.434611,0,0,0
-2909.286875,-2905.08435,1.438,14.3748,-3470.417724,-3468.640524,-2393.560281,-2405.994327,0,0,0
-2904.660619,-2812.972857,1.438,14.423,-3469.594946,-3379.137986,-2481.642405,-2398.265823,0,0.8,1
-2890.056309,-2733.870608,1.454,14.4744,-3456.030329,-3301.494671,-2373.746291,-2375.073955,0,1,1
-2900.445752,-2850.301547,1.454,14.5248,-3470.522442,-3415.94683,-2357.025198,-2392.443173,0,0.6,1
-2908.617433,-2924.323891,1.455,14.573,-3487.078979,-3480.562203,-2466.271416,-2403.383128,0,0,0
-2900.258757,-2954.403532,1.455,14.627,-3470.825374,-3511.370003,-2419.526406,-2412.259781,0,0,0
-2906.455771,-2966.719397,1.468,14.6752,-3470.406505,-3527.153129,-2328.257888,-2422.67054,0,0,0
-2923.146944,-2960.982016,1.468,14.723,-3485.089352,-3523.333943,-2432.09995,-2424.32208,0,0,0
-2910.061034,-2957.726433,1.484,14.7742,-3467.126613,-3515.805151,-2450.373101,-2424.826967,0,0,0
-2898.759057,-2960.526496,1.484,14.8248,-3459.572015,-3520.141564,-2338.572532,-2426.20512,0,0,0
-2921.467729,-2965.203615,1.485,14.873,-3486.443196,-3523.96449,-2401.357972,-2428.464393,0,0,0
-2904.761596,-2955.739424,1.485,14.9242,-3470.997409,-3517.957837,-2480.445637,-2424.910366,0,0,0
-2891.039903,-2957.963169,1.498,14.9748,-3470.324227,-3518.158296,-2366.629261,-2427.226113,0,0,0
-2899.263943,-2959.093367,1.498,15.023,-3472.111899,-3519.86743,-2350.413055,-2427.274731,0,0,0
-2906.747483,-2958.361842,1.514,15.0741,-3465.417478,-3518.904031,-2465.119527,-2422.800315,0,0,0
-2882.206259,-2972.589918,1.514,15.1236,-3452.496124,-3528.382434,-2410.397311,-2424.558068,0,0,0
-2888.16766,-2973.141553,1.515,15.1795,-3462.35076,-3527.61912,-2336.75868,-2419.311736,0,0,0
-2907.315948,-2975.13679,1.515,15.2237,-3473.18525,-3528.847304,-2432.743213,-2420.242971,0,0,0
-2892.487244,-2981.742575,1.528,15.2736,-3468.828267,-3528.610942,-2451.596049,-2418.611627,0,0,0
-2882.161381,-2986.151169,1.528,15.3245,-3451.060002,-3532.222937,-2334.956049,-2419.435901,0,0,0
-2922.866452,-2985.653762,1.56,15.3739,-3481.540187,-3527.443719,-2391.686591,-2417.356516,0,0,0
-2918.08312,-2991.225091,1.56,15.4236,-3488.836732,-3531.052348,-2475.808161,-2423.930513,0,0,0
-2895.325828,-2988.478509,1.561,15.4745,-3467.264989,-3523.517198,-2374.857041,-2421.052285,0,0,0
-2896.223404,-2990.094145,1.561,15.5239,-3480.949283,-3523.767771,-2356.793325,-2420.924755,0,0,0
-2913.441904,-2988.600055,1.562,15.5736,-3490.725381,-3518.982569,-2470.822874,-2417.931713,0,0,0
-2902.282042,-2995.970276,1.562,15.6245,-3475.537648,-3522.919562,-2426.448961,-2419.015162,0,0,0
-2906.986837,-2986.406604,1.563,15.6777,-3480.451876,-3517.426771,-2338.770747,-2420.973374,0,0,0
-2925.364705,-2994.473568,1.563,15.7253,-3495.493754,-3522.813723,-2441.543197,-2428.105737,0,0,0
-2907.267329,-2991.772238,1.573,15.7766,-3479.715116,-3527.410808,-2461.469384,-2427.042109,0,0,0
-2888.190099,-2991.033608,1.573,15.8239,-3461.430745,-3520.946017,-2335.453455,-2425.284356,0,0,0
-2923.30776,-2986.390896,1.588,15.8736,-3484.41243,-3514.668969,-2385.059488,-2421.952106,0,0,0
-2924.990715,-2980.313559,1.588,15.9293,-3481.846859,-3509.267057,-2472.505829,-2421.655905,0,0,0
-2897.319195,-2978.902869,1.604,15.9737,-3469.284535,-3507.398229,-2374.91314,-2425.545401,0,0,0
-2909.010122,-2967.793122,1.604,16.0236,-3487.550206,-3499.758362,-2359.429954,-2419.523788,0,0,0
-2921.774401,-2957.290174,1.605,16.073,-3499.641303,-3496.05156,-2479.768715,-2419.263304,0,0,0
-2895.27347,-2963.016148,1.605,16.1242,-3466.685304,-3496.455282,-2416.153017,-2420.880998,0,0,0
-2908.591254,-2953.21013,1.618,16.1748,-3478.982095,-3491.740764,-2333.953755,-2423.932383,0,0,0
-2930.252754,-2945.713501,1.618,16.223,-3494.902849,-3486.557263,-2443.506645,-2421.594197,0,0,0
-2908.72215,-2934.469865,1.634,16.2742,-3477.411337,-3479.42677,-2464.98115,-2415.829515,0,0,0
-2893.347421,-2930.430025,1.634,16.3286,-3471.367659,-3474.740301,-2348.232694,-2412.753074,0,0,0
-2928.113531,-2938.758409,1.635,16.373,-3491.548159,-3480.807915,-2399.282328,-2417.779873,0,0,0
-2914.930384,-2936.320742,1.635,16.4242,-3480.964242,-3477.32532,-2479.922051,-2411.107518,0,0,0
-2902.057648,-2922.899737,1.648,16.4798,-3473.024435,-3469.498083,-2377.213178,-2406.591214,0,0,0
-2919.788514,-2918.695716,1.648,16.5226,-3479.348606,-3465.153067,-2349.12653,-2410.71034,0,0,0
-2922.148391,-2910.200159,1.664,16.5742,-3496.810198,-3461.535088,-2471.74289,-2411.221211,0,0,0
-2898.680519,-2903.393541,1.664,16.6248,-3472.239056,-3454.119988,-2415.221782,-2407.964132,0,0,0
-2901.971631,-2895.524791,1.665,16.673,-3482.097432,-3448.456284,-2340.618257,-2404.975952,0,0,0
-2923.782727,-2902.451834,1.665,16.7242,-3485.54188,-3452.214509,-2442.291177,-2405.123304,0,0,0
-2896.619834,-2907.137181,1.678,16.7748,-3467.040595,-3458.718195,-2460.650346,-2410.580192,0,0,0
-2884.831669,-2897.136688,1.678,16.823,-3464.344127,-3451.629589,-2346.964867,-2407.746096,0,0,0
-2920.936663,-2871.714344,1.694,16.8788,-3485.650337,-3433.28164,-2399.431924,-2401.898388,0,0,0
-2921.912777,-2876.455789,1.694,16.9248,-3481.319533,-3432.092726,-2483.886345,-2404.372332,0,0,0
-2892.767737,-2757.731169,1.695,16.973,-3464.082334,-3326.094611,-2385.111847,-2389.06006,0,0.6,1
-2911.381219,-2662.037227,1.695,17.0242,-3492.969321,-3229.659421,-2371.562189,-2357.963539,0,1,1
-2928.461342,-2778.022744,1.708,17.0735,-3498.960641,-3336.17252,-2483.067307,-2377.739382,0,1,1
-2894.723705,-2890.130733,1.708,17.1245,-3473.009475,-3441.605535,-2429.377303,-2398.213465,0,0.1,0
-2894.877041,-2945.726964,1.724,17.1739,-3473.297447,-3490.873107,-2346.542259,-2412.007338,0,0,0
-2918.632885,-2965.62772,1.724,17.2236,-3491.241487,-3513.185724,-2453.750231,-2418.687921,0,0,0
-2904.791515,-2953.624511,1.725,17.2745,-3473.316147,-3504.834528,-2465.904906,-2417.384192,0,0,0
-2895.501604,-2945.832429,1.725,17.3239,-3473.56298,-3497.764995,-2354.070677,-2423.34821,0,0,0
-2926.939203,-2940.054658,1.738,17.3736,-3486.727428,-3494.956704,-2415.408777,-2423.095019,0,0,0
-2918.879718,-2936.293067,1.738,17.4295,-3488.668436,-3494.767091,-2496.04102,-2424.326194,0,0,0
-2883.649861,-2927.242509,1.754,17.4737,-3459.276563,-3487.837805,-2380.926899,-2417.231978,0,0,0
-2911.085767,-2922.371663,1.754,17.5236,-3491.076932,-3485.672776,-2368.065383,-2418.508406,0,0,0
-2919.074193,-2920.079478,1.754,17.5745,-3489.756747,-3481.947462,-2483.130885,-2419.383542,0,0,0
-2890.654693,-2917.957833,1.754,17.6239,-3456.348221,-3482.23506,-2416.915956,-2419.121001,0,0,0
-2897.741804,-2904.251848,1.768,17.6736,-3465.649352,-3468.487936,-2333.40773,-2407.143224,0,0,0
-2925.046813,-2907.658149,1.768,17.7245,-3483.518594,-3470.532165,-2445.54863,-2412.561217,0,0,0
