Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
88.8671875,-333.0078125,-78.125,529.78515625,0,253,6,Shawn
-744.62890625,-886.23046875,-441.89453125,774.90234375,0,254,6,Shawn
180.17578125,-455.56640625,-642.578125,-579.1015625,0,255,6,Shawn
-1000.0,156.25,-293.45703125,-1000.0,0,256,6,Shawn
-227.5390625,-154.296875,0.48828125,272.4609375,0,257,6,Shawn
-776.3671875,-851.5625,-274.4140625,-985.83984375,0,258,6,Shawn
292.96875,-629.39453125,-677.24609375,-292.96875,0,259,6,Shawn
-1000.0,83.984375,-436.03515625,-1000.0,0,260,6,Shawn
-422.36328125,-8.30078125,62.01171875,5.37109375,0,261,6,Shawn
-873.53515625,-755.37109375,-162.109375,-894.04296875,0,262,6,Shawn
675.78125,-778.3203125,-671.38671875,113.76953125,0,263,6,Shawn
-913.0859375,-71.2890625,-539.0625,-1000.0,0,264,6,Shawn
-903.3203125,163.57421875,-120.60546875,-665.0390625,0,265,6,Shawn
