Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
785.81757,763.6502,772.6032,-704.6408,0.0,192.0,Nothing
841.3798,818.4083,828.053,-754.48914,0.0,193.0,Nothing
893.0986,869.3344,879.672,-800.73486,0.0,194.0,Nothing
940.65656,916.10297,927.0897,-843.1516,0.0,195.0,Nothing
983.933,958.6391,970.21216,-881.7549,0.0,196.0,Nothing
1023.1906,997.2707,1009.3741,-916.8761,0.0,197.0,Nothing
1058.623,1032.2413,1044.8237,-948.70685,0.0,198.0,Nothing
1090.1626,1063.4962,1076.4872,-977.13135,0.0,199.0,Nothing
1117.8693,1091.0455,1104.353,-1002.0876,0.0,200.0,Nothing
1142.1008,1115.1605,1128.6934,-1023.78186,0.0,201.0,Nothing
1163.0846,1136.0244,1149.7018,-1042.411,0.0,202.0,Nothing
1180.6233,1153.481,1167.2146,-1057.9164,0.0,203.0,Nothing
1194.4386,1167.325,1181.018,-1070.1836,0.0,204.0,Nothing
1204.5454,1177.6006,1191.1803,-1079.2709,0.0,205.0,Nothing
1211.0881,1184.3995,1197.854,-1085.238,0.0,206.0,Nothing
1214.0422,1187.6061,1200.9811,-1087.9452,0.0,207.0,Nothing
1213.3126,1187.0865,1200.4552,-1087.2493,0.0,208.0,Nothing
1208.9662,1182.9553,1196.401,-1083.2443,0.0,209.0,Nothing
1201.1847,1175.4661,1189.0769,-1076.1327,0.0,210.0,Nothing
1190.1294,1164.8073,1178.6516,-1066.0287,0.0,211.0,Nothing
1176.0166,1151.1637,1165.2424,-1053.0496,0.0,212.0,Nothing
1159.1956,1134.8314,1149.0442,-1037.4744,0.0,213.0,Nothing
1139.9896,1116.1183,1130.2814,-1019.67126,0.0,214.0,Nothing
1118.5576,1095.2177,1109.1184,-999.94446,0.0,215.0,Nothing
1094.9916,1072.2568,1085.7086,-978.5231,0.0,216.0,Nothing
1069.4473,1047.395,1060.2584,-955.6125,0.0,217.0,Nothing
1042.1185,1020.8224,1033.0005,-931.37976,0.0,218.0,Nothing
1013.1789,992.7184,1004.16174,-905.9271,0.0,219.0,Nothing
982.79535,963.2407,973.9693,-879.3028,0.0,220.0,Nothing
951.15234,932.5218,942.6324,-851.5051,0.0,221.0,Nothing
918.43744,900.6845,910.3274,-822.5217,0.0,222.0,Nothing
884.80176,867.8802,877.2126,-792.43024,0.0,223.0,Nothing
850.32654,834.27124,843.415,-761.4168,0.0,224.0,Nothing
815.0426,799.9593,808.98267,-729.66534,0.0,225.0,Nothing
779.0078,764.9792,773.8911,-697.3006,0.0,226.0,Nothing
742.35236,729.359,738.11017,-664.4181,0.0,227.0,Nothing
705.23413,693.1372,701.6473,-631.07654,0.0,228.0,Nothing
667.7762,656.3571,664.551,-597.2957,0.0,229.0,Nothing
630.0561,619.11316,626.93585,-563.1275,0.0,230.0,Nothing
592.1151,581.58655,589.00366,-528.71185,0.0,231.0,Nothing
553.9583,543.9853,550.9807,-494.23425,0.0,232.0,Nothing
515.57715,506.44925,513.0009,-459.84,0.0,233.0,Nothing
477.00803,469.0139,475.06155,-425.5811,0.0,234.0,Nothing
438.40033,431.66052,437.11658,-391.4318,0.0,235.0,Nothing
400.0079,394.41132,399.20877,-357.37286,0.0,236.0,Nothing
362.0478,357.36844,361.48917,-323.46518,0.0,237.0,Nothing
324.57132,320.64664,324.11496,-289.81778,0.0,238.0,Nothing
287.54193,284.32126,287.18674,-256.52728,0.0,239.0,Nothing
251.02145,248.47783,250.80467,-223.69435,0.0,240.0,Nothing
215.17842,213.22289,215.09639,-191.42628,0.0,241.0,Nothing
180.10017,178.59618,180.1313,-159.77408,0.0,242.0,Nothing
145.7086,144.57787,145.89856,-128.75209,0.0,243.0,Nothing
111.90963,111.222046,112.422,-98.43196,0.0,244.0,Nothing
78.729706,78.66738,79.794426,-68.89884,0.0,245.0,Nothing
46.273582,47.00134,48.069126,-40.13575,0.0,246.0,Nothing
14.684548,16.25496,17.243603,-12.10213,0.0,247.0,Nothing
-15.801526,-13.462473,-12.622235,15.089409,0.0,248.0,Nothing
-44.91287,-41.96466,-41.384212,41.19416,0.0,249.0,Nothing
-72.52579,-69.12488,-68.9235,66.00376,0.0,250.0,Nothing
-98.70465,-94.91141,-95.18427,89.42188,0.0,251.0,Nothing
-123.557236,-119.320274,-120.11573,111.44053,0.0,252.0,Nothing
-147.14308,-142.36705,-143.67577,132.13837,0.0,253.0,Nothing
-169.4925,-164.12663,-165.89261,151.68228,0.0,254.0,Nothing
-190.61249,-184.7101,-186.86371,170.24487,0.0,255.0,Nothing
