Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
-49.8046875,-170.41015625,-795.8984375,-1000.0,0,185,6,Shawn
-95.703125,-147.4609375,-779.296875,-452.63671875,0,186,6,Shawn
-765.13671875,-498.046875,54.6875,-895.99609375,0,187,6,Shawn
-866.2109375,-612.79296875,213.37890625,574.21875,0,188,6,Shawn
-94.7265625,-303.7109375,-646.484375,-941.89453125,0,189,6,Shawn
181.15234375,-109.375,-961.42578125,-946.77734375,0,190,6,Shawn
-427.734375,-413.57421875,-278.3203125,500.0,0,191,6,Shawn
-815.91796875,-699.21875,166.9921875,-932.6171875,0,192,6,Shawn
-316.89453125,-420.41015625,-430.17578125,-337.890625,0,193,6,Shawn
129.8828125,-94.7265625,-972.16796875,-1000.0,0,194,6,Shawn
-278.80859375,-313.4765625,-475.09765625,-31.25,0,195,6,Shawn
-785.15625,-683.59375,155.2734375,-777.83203125,0,196,6,Shawn
-553.22265625,-510.25390625,-183.59375,166.015625,0,197,6,Shawn
-110.83984375,-104.4921875,-836.42578125,-1000.0,0,198,6,Shawn
-370.1171875,-189.94140625,-566.89453125,-233.3984375,0,199,6,Shawn
-766.11328125,-618.1640625,96.6796875,-787.109375,0,200,6,Shawn
-648.4375,-606.93359375,-20.01953125,359.375,0,201,6,Shawn
-110.83984375,-204.58984375,-749.51171875,-1000.0,0,202,6,Shawn
80.56640625,-139.6484375,-876.46484375,-619.140625,0,203,6,Shawn
-460.9375,-517.578125,-158.69140625,972.16796875,0,204,6,Shawn
-720.21484375,-675.78125,95.21484375,706.0546875,0,205,6,Shawn
-218.26171875,-316.89453125,-575.1953125,-824.21875,0,206,6,Shawn
143.06640625,-91.796875,-956.54296875,-1000.0,0,207,6,Shawn
-302.24609375,-393.06640625,-359.86328125,313.96484375,0,208,6,Shawn
-870.1171875,-687.5,193.84765625,-837.890625,0,209,6,Shawn
-703.61328125,-400.87890625,-222.16796875,-117.67578125,0,210,6,Shawn
-136.71875,-60.546875,-843.26171875,-1000.0,0,211,6,Shawn
-120.1171875,-295.41015625,-575.1953125,-136.23046875,0,212,6,Shawn
-738.76953125,-673.33984375,114.2578125,-778.80859375,0,213,6,Shawn
-600.5859375,-534.1796875,-136.23046875,224.12109375,0,214,6,Shawn
97.65625,-154.78515625,-903.80859375,-1000.0,0,215,6,Shawn
0.48828125,-208.984375,-766.11328125,-312.01171875,0,216,6,Shawn
-738.28125,-585.9375,44.43359375,-813.4765625,0,217,6,Shawn
-768.06640625,-607.91015625,53.22265625,395.99609375,0,218,6,Shawn
-48.33984375,-239.74609375,-737.3046875,-1000.0,0,219,6,Shawn
148.4375,-134.765625,-927.24609375,-731.4453125,0,220,6,Shawn
-561.5234375,-456.0546875,-140.13671875,828.125,0,221,6,Shawn
-998.53515625,-634.27734375,291.50390625,857.421875,0,222,6,Shawn
-320.80078125,-346.6796875,-461.42578125,-651.3671875,0,223,6,Shawn
237.79296875,-106.93359375,-1000.0,-1000.0,0,224,6,Shawn
-307.12890625,-361.81640625,-400.390625,160.64453125,0,225,6,Shawn
-865.234375,-690.91796875,198.2421875,-815.91796875,0,226,6,Shawn
-391.6015625,-476.07421875,-316.89453125,-50.29296875,0,227,6,Shawn
186.03515625,-118.1640625,-992.1875,-1000.0,0,228,6,Shawn
-163.0859375,-275.87890625,-607.91015625,-157.71484375,0,229,6,Shawn
-782.2265625,-659.1796875,127.9296875,-780.76171875,0,230,6,Shawn
-606.4453125,-552.24609375,-95.703125,235.3515625,0,231,6,Shawn
4.8828125,-159.1796875,-848.14453125,-1000.0,0,232,6,Shawn
-85.44921875,-176.7578125,-757.32421875,-370.1171875,0,233,6,Shawn
-791.015625,-550.78125,41.9921875,-846.6796875,0,234,6,Shawn
-773.92578125,-639.6484375,88.8671875,505.37109375,0,235,6,Shawn
-86.9140625,-278.80859375,-694.3359375,-1000.0,0,236,6,Shawn
-76.66015625,-88.37890625,-852.05078125,-798.33984375,0,237,6,Shawn
-617.1875,-430.17578125,-154.78515625,717.28515625,0,238,6,Shawn
-755.37109375,-705.56640625,145.5078125,967.7734375,0,239,6,Shawn
-313.96484375,-388.18359375,-465.33203125,-484.375,0,240,6,Shawn
88.37890625,-81.0546875,-956.54296875,-1000.0,0,241,6,Shawn
-241.2109375,-337.890625,-460.44921875,37.109375,0,242,6,Shawn
-760.25390625,-695.80078125,147.4609375,-789.55078125,0,243,6,Shawn
-516.11328125,-487.79296875,-229.4921875,80.56640625,0,244,6,Shawn
-44.921875,-98.14453125,-873.046875,-1000.0,0,245,6,Shawn
-235.3515625,-221.19140625,-597.16796875,-214.84375,0,246,6,Shawn
-821.2890625,-618.1640625,126.953125,-787.59765625,0,247,6,Shawn
-841.796875,-562.98828125,33.203125,327.1484375,0,248,6,Shawn
-298.828125,-157.71484375,-688.96484375,-1000.0,0,249,6,Shawn
20.5078125,-150.390625,-820.80078125,-530.2734375,0,250,6,Shawn
-485.83984375,-546.38671875,-119.62890625,-946.77734375,0,251,6,Shawn
-782.2265625,-663.0859375,105.46875,637.6953125,0,252,6,Shawn
-175.29296875,-303.7109375,-613.76953125,-902.34375,0,253,6,Shawn
211.42578125,-109.86328125,-975.09765625,-971.19140625,0,254,6,Shawn
-327.63671875,-418.9453125,-324.70703125,468.75,0,255,6,Shawn
-855.95703125,-688.96484375,191.40625,-911.62109375,0,256,6,Shawn
-469.23828125,-402.34375,-344.23828125,-287.109375,0,257,6,Shawn
18.06640625,-75.1953125,-912.59765625,-1000.0,0,258,6,Shawn
-243.1640625,-303.7109375,-499.0234375,-79.58984375,0,259,6,Shawn
-909.1796875,-644.53125,246.09375,-782.71484375,0,260,6,Shawn
-691.89453125,-479.4921875,-63.96484375,172.8515625,0,261,6,Shawn
56.15234375,-134.765625,-898.4375,-1000.0,0,262,6,Shawn
-72.75390625,-220.21484375,-711.42578125,-280.76171875,0,263,6,Shawn
-728.515625,-609.86328125,57.6171875,-803.7109375,0,264,6,Shawn
-645.99609375,-612.79296875,-20.01953125,356.4453125,0,265,6,Shawn
37.59765625,-231.93359375,-797.8515625,-1000.0,0,266,6,Shawn
80.078125,-142.578125,-873.53515625,-580.078125,0,267,6,Shawn
-571.2890625,-499.51171875,-122.0703125,979.4921875,0,268,6,Shawn
-891.6015625,-666.015625,175.78125,804.19921875,0,269,6,Shawn
-291.015625,-331.0546875,-525.87890625,-746.09375,0,270,6,Shawn
67.3828125,-83.49609375,-931.640625,-996.58203125,0,271,6,Shawn
-619.62890625,-354.4921875,-235.3515625,446.77734375,0,272,6,Shawn
-902.34375,-695.3125,222.16796875,-851.5625,0,273,6,Shawn
-320.3125,-462.890625,-377.44140625,-157.2265625,0,274,6,Shawn
149.90234375,-101.07421875,-976.5625,-1000.0,0,275,6,Shawn
-165.52734375,-282.71484375,-570.80078125,-139.16015625,0,276,6,Shawn
-805.17578125,-659.66796875,146.97265625,-784.66796875,0,277,6,Shawn
-583.49609375,-538.0859375,-128.90625,225.09765625,0,278,6,Shawn
62.98828125,-152.34375,-887.20703125,-1000.0,0,279,6,Shawn
-9.27734375,-192.87109375,-767.578125,-357.421875,0,280,6,Shawn
-685.546875,-573.73046875,11.71875,-837.890625,0,281,6,Shawn
-809.08203125,-619.140625,80.56640625,473.6328125,0,282,6,Shawn
-378.41796875,-216.30859375,-596.19140625,-1000.0,0,283,6,Shawn
-125.48828125,-80.56640625,-812.01171875,-802.24609375,0,284,6,Shawn
-390.625,-473.6328125,-227.05078125,749.0234375,0,285,6,Shawn
-792.96875,-694.82421875,138.671875,906.73828125,0,286,6,Shawn
-324.21875,-363.28125,-483.88671875,-597.65625,0,287,6,Shawn
207.03125,-96.19140625,-999.51171875,-1000.0,0,288,6,Shawn
-193.84765625,-369.140625,-461.42578125,119.62890625,0,289,6,Shawn
-841.796875,-694.3359375,182.6171875,-792.96875,0,290,6,Shawn
-530.2734375,-468.75,-250.9765625,25.390625,0,291,6,Shawn
86.9140625,-106.93359375,-933.59375,-1000.0,0,292,6,Shawn
-202.1484375,-253.90625,-591.796875,-181.15234375,0,293,6,Shawn
-887.20703125,-619.140625,186.03515625,-780.2734375,0,294,6,Shawn
-857.421875,-529.78515625,62.01171875,301.7578125,0,295,6,Shawn
-69.3359375,-177.24609375,-788.0859375,-1000.0,0,296,6,Shawn
140.625,-182.6171875,-856.93359375,-461.9140625,0,297,6,Shawn
-597.16796875,-550.29296875,-51.7578125,-888.18359375,0,298,6,Shawn
-766.11328125,-640.13671875,91.30859375,522.94921875,0,299,6,Shawn
-85.44921875,-282.2265625,-680.6640625,-980.46875,0,300,6,Shawn
159.66796875,-104.98046875,-948.73046875,-942.87109375,0,301,6,Shawn
-435.05859375,-417.48046875,-242.67578125,519.04296875,0,302,6,Shawn
-838.37890625,-686.03515625,183.10546875,-983.3984375,0,303,6,Shawn
-279.78515625,-401.85546875,-456.0546875,-452.1484375,0,304,6,Shawn
101.5625,-83.0078125,-965.8203125,-1000.0,0,305,6,Shawn
-479.98046875,-286.62109375,-346.19140625,47.36328125,0,306,6,Shawn
-1000.0,-635.7421875,321.2890625,-780.76171875,0,307,6,Shawn
-519.53125,-496.58203125,-206.0546875,108.88671875,0,308,6,Shawn
153.3203125,-128.41796875,-954.1015625,-1000.0,0,309,6,Shawn
-90.33203125,-228.515625,-678.7109375,-240.234375,0,310,6,Shawn
-700.1953125,-627.9296875,69.82421875,-792.96875,0,311,6,Shawn
-585.44921875,-594.7265625,-57.6171875,312.01171875,0,312,6,Shawn
-8.30078125,-193.84765625,-805.6640625,-1000.0,0,313,6,Shawn
13.18359375,-140.625,-830.56640625,-551.7578125,0,314,6,Shawn
-535.15625,-525.390625,-104.4921875,-975.09765625,0,315,6,Shawn
-724.12109375,-668.9453125,91.30859375,649.90234375,0,316,6,Shawn
-319.3359375,-287.59765625,-551.7578125,-874.0234375,0,317,6,Shawn
-175.78125,-46.38671875,-816.40625,-1000.0,0,318,6,Shawn
-457.51953125,-384.765625,-259.765625,393.06640625,0,319,6,Shawn
-758.30078125,-708.984375,153.80859375,-890.625,0,320,6,Shawn
-400.87890625,-427.24609375,-374.51171875,-262.20703125,0,321,6,Shawn
62.5,-83.0078125,-942.3828125,-1000.0,0,322,6,Shawn
-191.40625,-306.15234375,-530.76171875,-96.19140625,0,323,6,Shawn
-744.62890625,-685.546875,128.90625,-784.1796875,0,324,6,Shawn
-563.4765625,-526.3671875,-165.52734375,192.3828125,0,325,6,Shawn
49.31640625,-139.6484375,-892.578125,-1000.0,0,326,6,Shawn
-2.9296875,-220.21484375,-745.1171875,-303.7109375,0,327,6,Shawn
-638.18359375,-608.3984375,9.27734375,-813.4765625,0,328,6,Shawn
-838.8671875,-600.5859375,69.82421875,436.5234375,0,329,6,Shawn
-238.28125,-215.8203125,-668.9453125,-1000.0,0,330,6,Shawn
122.55859375,-133.7890625,-896.484375,-697.265625,0,331,6,Shawn
-472.65625,-493.65234375,-174.8046875,887.20703125,0,332,6,Shawn
-940.91796875,-655.2734375,201.66015625,797.36328125,0,333,6,Shawn
-335.44921875,-324.70703125,-494.140625,-732.91015625,0,334,6,Shawn
229.4921875,-104.00390625,-1000.0,-1000.0,0,335,6,Shawn
-315.4296875,-377.44140625,-379.39453125,259.27734375,0,336,6,Shawn
-970.703125,-676.26953125,232.91015625,-835.44921875,0,337,6,Shawn
-480.46875,-447.265625,-302.24609375,-120.60546875,0,338,6,Shawn
196.77734375,-113.76953125,-989.74609375,-1000.0,0,339,6,Shawn
-183.10546875,-276.85546875,-573.2421875,-148.4375,0,340,6,Shawn
-931.640625,-635.25390625,193.359375,-786.62109375,0,341,6,Shawn
-744.140625,-521.97265625,-51.26953125,211.42578125,0,342,6,Shawn
42.48046875,-156.25,-863.28125,-1000.0,0,343,6,Shawn
-79.58984375,-185.05859375,-746.58203125,-327.63671875,0,344,6,Shawn
-907.2265625,-543.45703125,117.1875,-822.75390625,0,345,6,Shawn
-777.83203125,-621.09375,86.42578125,437.5,0,346,6,Shawn
-30.2734375,-264.16015625,-729.98046875,-1000.0,0,347,6,Shawn
103.515625,-118.65234375,-908.69140625,-780.76171875,0,348,6,Shawn
-473.14453125,-464.35546875,-210.9375,754.39453125,0,349,6,Shawn
-765.13671875,-697.75390625,132.8125,915.0390625,0,350,6,Shawn
-240.234375,-378.90625,-512.6953125,-580.56640625,0,351,6,Shawn
99.609375,-83.984375,-958.0078125,-1000.0,0,352,6,Shawn
-439.453125,-328.61328125,-361.81640625,120.1171875,0,353,6,Shawn
-935.546875,-677.24609375,227.05078125,-783.203125,0,354,6,Shawn
-476.07421875,-489.2578125,-261.71875,77.1484375,0,355,6,Shawn
-115.72265625,-88.8671875,-856.93359375,-1000.0,0,356,6,Shawn
-361.328125,-210.44921875,-530.76171875,-221.6796875,0,357,6,Shawn
-671.875,-647.4609375,75.1953125,-788.57421875,0,358,6,Shawn
-590.8203125,-576.171875,-89.84375,273.92578125,0,359,6,Shawn
-27.83203125,-172.36328125,-818.84765625,-1000.0,0,360,6,Shawn
66.40625,-177.734375,-832.03125,-458.984375,0,361,6,Shawn
-524.90234375,-559.08203125,-86.42578125,-906.73828125,0,362,6,Shawn
-773.92578125,-645.01953125,98.6328125,595.21484375,0,363,6,Shawn
-218.75,-277.34375,-610.83984375,-941.40625,0,364,6,Shawn
30.2734375,-90.33203125,-890.13671875,-890.625,0,365,6,Shawn
-473.6328125,-416.50390625,-231.4453125,561.03515625,0,366,6,Shawn
-927.734375,-681.640625,218.75,-882.32421875,0,367,6,Shawn
-644.53125,-377.9296875,-292.96875,-228.02734375,0,368,6,Shawn
83.0078125,-89.84375,-934.08203125,-1000.0,0,369,6,Shawn
-138.18359375,-333.49609375,-519.04296875,-38.57421875,0,370,6,Shawn
-822.265625,-679.19921875,174.31640625,-782.2265625,0,371,6,Shawn
-521.97265625,-495.60546875,-198.73046875,117.67578125,0,372,6,Shawn
