Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-183.50253,-614.98737,-171.81075,135.57828,0.0,260.0,Nothing
-193.58704,-661.2885,-180.54991,142.60338,0.0,261.0,Nothing
-202.76071,-703.45514,-188.50221,149.02818,0.0,262.0,Nothing
-211.07808,-742.80664,-195.66515,154.87485,0.0,263.0,Nothing
-218.5759,-779.3989,-202.05757,160.15875,0.0,264.0,Nothing
-225.24893,-812.4973,-207.69148,164.86588,0.0,265.0,Nothing
-231.07872,-841.551,-212.57321,168.97414,0.0,266.0,Nothing
-236.08232,-866.7427,-216.72533,172.49309,0.0,267.0,Nothing
-240.31659,-888.8138,-220.18088,175.46094,0.0,268.0,Nothing
-243.82285,-908.1499,-222.96011,177.90228,0.0,269.0,Nothing
-246.58913,-924.1035,-225.07446,179.81157,0.0,270.0,Nothing
-248.5849,-935.5869,-226.54892,181.182,0.0,271.0,Nothing
-249.81076,-942.1931,-227.41655,182.0275,0.0,272.0,Nothing
-250.29729,-944.55994,-227.68889,182.36853,0.0,273.0,Nothing
-250.0836,-943.92426,-227.35205,182.22131,0.0,274.0,Nothing
-249.21019,-941.3356,-226.39706,181.6096,0.0,275.0,Nothing
-247.70064,-936.81244,-224.83998,180.56343,0.0,276.0,Nothing
-245.53792,-929.181,-222.71306,179.0983,0.0,277.0,Nothing
-242.69511,-917.2359,-220.0515,177.21695,0.0,278.0,Nothing
-239.20515,-901.15063,-216.89288,174.93823,0.0,279.0,Nothing
-235.16446,-882.25745,-213.27711,172.30296,0.0,280.0,Nothing
-230.65285,-861.42944,-209.2367,169.34212,0.0,281.0,Nothing
-225.69237,-838.40283,-204.7958,166.05399,0.0,282.0,Nothing
-220.29608,-812.72565,-199.98924,162.41884,0.0,283.0,Nothing
-214.5061,-784.5654,-194.87074,158.42879,0.0,284.0,Nothing
-208.37173,-754.67444,-189.48436,154.10777,0.0,285.0,Nothing
-201.92607,-724.1199,-183.83046,149.51265,0.0,286.0,Nothing
-195.1802,-693.6011,-177.87758,144.71185,0.0,287.0,Nothing
-188.1242,-662.7202,-171.61284,139.755,0.0,288.0,Nothing
-180.75616,-630.55817,-165.07048,134.65802,0.0,289.0,Nothing
-173.12459,-597.108,-158.31496,129.41194,0.0,290.0,Nothing
-165.32884,-563.69385,-151.4117,124.00646,0.0,291.0,Nothing
-157.47694,-532.0614,-144.41048,118.44843,0.0,292.0,Nothing
-149.63557,-503.12192,-137.33577,112.7593,0.0,293.0,Nothing
-141.7965,-476.1392,-130.18553,106.95956,0.0,294.0,Nothing
-133.88963,-448.997,-122.94811,101.06269,0.0,295.0,Nothing
-125.84876,-419.622,-115.62693,95.08411,0.0,296.0,Nothing
-117.6733,-387.4986,-108.247345,89.049324,0.0,297.0,Nothing
-109.422646,-353.85147,-100.84066,82.99188,0.0,298.0,Nothing
-101.15923,-320.36896,-93.42766,76.94635,0.0,299.0,Nothing
-92.91318,-287.9102,-86.019005,70.94137,0.0,300.0,Nothing
-84.69276,-256.31247,-78.62474,64.99275,0.0,301.0,Nothing
